id,role_rank,job_role,job_role_clean,company,start_date,end_date,is_current,days_to_next_role,days_in_role,gap_days_before,major,graduation_year,gender,final_cluster_id,final_cluster_label,detailed_cluster_id,detailed_cluster_label,has_grad_degree,grad_degree_type,grad_major
165,1,division vice president,division vice president,frank saul construction,8/1/21,7/17/25,TRUE,,1446,0,building construction,2008,male,14,14_PresidentOwner,22,22_VicePresident,FALSE,,
166,2,superintendent,superintendent,turner construction company,2/1/11,12/1/18,FALSE,2891,2860,,building construction,2008,male,2,2_FieldRoute,4,4_Superintendent,FALSE,,
166,1,spd project manager,spd project manager,turner construction company,1/1/19,7/17/25,TRUE,,2389,31,building construction,2008,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
167,5,project superintendent,project superintendent,donleys,5/1/07,3/1/13,FALSE,2131,2131,,building construction,2007,male,2,2_FieldRoute,4,4_Superintendent,FALSE,,
167,4,asst superintendent,asst superintendent,bozzuto,3/1/13,4/1/15,FALSE,761,761,0,building construction,2007,male,2,2_FieldRoute,4,4_Superintendent,FALSE,,
167,3,project superintendent,project superintendent,bozzuto,4/1/15,12/1/20,FALSE,2071,2071,0,building construction,2007,male,2,2_FieldRoute,4,4_Superintendent,FALSE,,
167,2,senior superintendent,senior superintendent,bozzuto,12/1/20,12/1/23,FALSE,1004,1095,0,building construction,2007,male,2,2_FieldRoute,4,4_Superintendent,FALSE,,
167,1,construction executive,construction executive,bozzuto,9/1/23,7/17/25,TRUE,,685,-91,building construction,2007,male,13,13_Executive,21,21_Executive_Owner_President,FALSE,,
168,5,project manager,project manager,massana construction inc,1/1/15,7/1/16,FALSE,547,547,,building construction,2008,female,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
168,4,business developmentproject manager,business developmentproject manager,velocity patching,7/1/16,6/1/17,FALSE,365,335,0,building construction,2008,female,,12_OtherManagers,12,12_ProjectManager,FALSE,,
168,3,project manager,project manager,vertical earth,7/1/17,6/1/23,FALSE,1280,2161,30,building construction,2008,female,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
168,2,founding board member,founding board member,crew collaborative,1/1/21,7/17/25,TRUE,881,1658,-881,building construction,2008,female,14,14_PresidentOwner,21,21_Executive_Owner_President,FALSE,,
168,1,project manager,project manager,catamount constructors,6/1/23,7/17/25,TRUE,,777,-777,building construction,2008,female,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
169,3,project manager,project manager,the whitingturner contracting company,6/1/08,9/1/17,FALSE,3379,3379,,building construction,2008,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
169,2,project manager,project manager,mohawk contracting  development,9/1/17,8/1/24,FALSE,2526,2526,0,building construction,2008,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
169,1,vice president,vice president,mohawk contracting  development,8/1/24,7/17/25,TRUE,,350,0,building construction,2008,male,14,14_PresidentOwner,22,22_VicePresident,FALSE,,
170,5,field engineer,field engineer,kjellstrom  lee,6/1/08,10/1/10,FALSE,852,852,,building construction,2008,male,2,2_FieldRoute,2,2_FieldEngineer,FALSE,,
170,4,project manager,project manager,lrg construction,10/1/10,5/1/12,FALSE,578,578,0,building construction,2008,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
170,3,land development project manager,land development project manager,stylecraft homes of va,5/1/12,2/1/16,FALSE,1371,1371,0,building construction,2008,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
170,2,project manager,project manager,fg pruitt inc,2/1/16,7/17/25,TRUE,2769,3454,0,building construction,2008,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
170,1,senior project manager,senior project manager,cd hall construction inc,9/1/23,7/17/25,TRUE,,685,-685,building construction,2008,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
171,8,associate project engineer,associate project engineer,performance contracting inc pci,6/1/08,6/1/09,FALSE,395,365,,building construction,2008,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
171,7,project engineer,project engineer,performance contracting inc pci,7/1/09,12/1/11,FALSE,914,883,30,building construction,2008,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
171,6,senior project engineer,senior project engineer,performance contracting inc pci,1/1/12,12/1/12,FALSE,366,335,31,building construction,2008,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
171,5,project manager,project manager,performance contracting inc pci,1/1/13,12/1/15,FALSE,1095,1064,31,building construction,2008,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
171,4,senior project manager,senior project manager,performance contracting inc pci,1/1/16,12/1/16,FALSE,366,335,31,building construction,2008,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
171,3,operations manager,operations manager,performance contracting inc pci,1/1/17,9/1/21,FALSE,1734,1704,31,building construction,2008,male,1,1_FieldLabor,1,1_FieldPositions,FALSE,,
171,2,general manager,general manager,performance contracting inc pci,10/1/21,9/1/24,FALSE,1096,1066,30,building construction,2008,male,12,12_OtherManagers,19,19_OtherManagers,FALSE,,
171,1,regional manager,regional manager,performance contracting inc pci,10/1/24,7/17/25,TRUE,,289,30,building construction,2008,male,12,12_OtherManagers,19,19_OtherManagers,FALSE,,
172,3,assistant site manager,assistant site manager,harkins builders inc,1/1/04,12/1/04,FALSE,1613,335,,building construction,2008,male,2,2_FieldRoute,3,3_AssistantSuperintendent,FALSE,,
172,2,project engineer,project engineer,harkins builders inc,6/1/08,5/1/13,FALSE,2648,1795,1278,building construction,2008,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
172,1,owner,owner,an construction llc,9/1/15,7/17/25,TRUE,,3607,853,building construction,2008,male,14,14_PresidentOwner,21,21_Executive_Owner_President,FALSE,,
173,4,intern,intern,balfour beatty us,5/1/07,8/1/07,FALSE,2162,92,,building construction,2008,male,7,7_OtherIntern,9,9_OtherIntern,FALSE,,
173,3,assistant project manager,assistant project manager,balfour beatty us,4/1/13,9/1/14,FALSE,518,518,2070,building construction,2008,male,8,8_ProjectManagementRoute,11,11_AssistantProjectManager,FALSE,,
173,2,project manager,project manager,balfour beatty us,9/1/14,10/1/18,FALSE,1491,1491,0,building construction,2008,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
173,1,senior project manager,senior project manager,balfour beatty us,10/1/18,7/17/25,TRUE,,2481,0,building construction,2008,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
174,9,craftsmancarpenter,craftsmancarpenter,self employed,9/1/08,7/1/10,FALSE,668,668,,building construction,2008,male,1,1_FieldLabor,1,1_FieldPositions,FALSE,,
174,8,national catastrophe adjuster,national catastrophe adjuster,allstate,7/1/10,7/1/11,FALSE,365,365,0,building construction,2008,male,23,23_Others,28,28_Others,FALSE,,
174,7,project managerestimator,project managerestimator,commonwealth restoration services inc,7/1/11,12/1/12,FALSE,519,519,0,building construction,2008,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
174,6,project manager,project manager,carilion clinic,12/1/12,1/1/20,FALSE,2008,2587,0,building construction,2008,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
174,5,president,president,vshe  virginia society of healthcare engineers,6/1/18,12/1/20,FALSE,579,914,-579,building construction,2008,male,14,14_PresidentOwner,21,21_Executive_Owner_President,FALSE,,
174,1,outside sales,outside sales,hoffman  hoffman inc,1/1/20,7/17/25,TRUE,0,2024,-335,building construction,2008,male,18,18_Sales,26,26_Sales,FALSE,,
174,2,sales engineer,sales engineer,hoffman  hoffman inc,1/1/20,7/17/25,TRUE,335,2024,-2024,building construction,2008,male,,18_Sales,26,26_Sales,FALSE,,
174,4,past president,past president,vshe  virginia society of healthcare engineers,12/1/20,12/1/21,FALSE,365,365,-1689,building construction,2008,male,14,14_PresidentOwner,21,21_Executive_Owner_President,FALSE,,
174,3,secretary,secretary,vshe  virginia society of healthcare engineers,12/1/21,12/1/22,FALSE,,365,0,building construction,2008,male,23,23_Others,28,28_Others,FALSE,,
175,1,superintendent,superintendent,hitt contracting inc,8/1/08,7/17/25,TRUE,,6194,,building construction,2008,male,2,2_FieldRoute,4,4_Superintendent,FALSE,,
176,6,project engineer,project engineer,holder construction company,6/1/08,1/1/09,FALSE,214,214,,building construction,2008,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
176,5,project engineer,project engineer,sauer inc,1/1/09,1/1/10,FALSE,820,365,0,building construction,2008,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
176,4,construction project manager,construction project manager,cafe caturra,4/1/11,3/1/12,FALSE,4324,335,455,building construction,2008,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
176,3,licensed realtor,licensed realtor,hometown realty,2/1/23,3/1/23,FALSE,28,28,3989,building construction,2008,male,16,16_RealEstateRoute,24,24_RealEstate,FALSE,,
176,2,realtor,realtor,exp realty,3/1/23,12/1/24,FALSE,184,641,0,building construction,2008,male,16,16_RealEstateRoute,24,24_RealEstate,FALSE,,
176,1,project manager,project manager,viridiant,9/1/23,7/17/25,TRUE,,685,-457,building construction,2008,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
177,2,preconstruction executive,preconstruction executive,cbg building company,6/1/08,4/1/21,FALSE,4687,4687,,building construction,2008,male,13,13_Executive,21,21_Executive_Owner_President,FALSE,,
177,1,director of preconstruction,director of preconstruction,cbg building company,4/1/21,7/17/25,TRUE,,1568,0,building construction,2008,male,9,9_ProjectControQualityControlPreConstruction,23,23_Director,FALSE,,
178,4,project engineer,project engineer,harkins builders inc,5/1/08,6/1/10,FALSE,761,761,,building construction,2008,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
178,3,project engineer ii,project engineer ii,harkins builders inc,6/1/10,5/1/17,FALSE,2557,2526,0,building construction,2008,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
178,2,director of scheduling,director of scheduling,harkins builders inc,6/1/17,2/1/19,FALSE,610,610,31,building construction,2008,male,21,21_Scheduling,23,23_Director,FALSE,,
178,1,project controls executive,project controls executive,harkins builders inc,2/1/19,7/17/25,TRUE,639,2358,0,building construction,2008,male,13,13_Executive,21,21_Executive_Owner_President,FALSE,,
178,6,director of project controls,director of project controls,construction intelligence solutions,11/1/20,7/17/25,TRUE,426,1719,-1719,building construction,2008,male,9,9_ProjectControQualityControlPreConstruction,14,14_PreCon_ProjectControl,FALSE,,
178,5,cofounder,cofounder,teambuilder,1/1/22,7/17/25,TRUE,,1293,-1293,building construction,2008,male,14,14_PresidentOwner,21,21_Executive_Owner_President,FALSE,,
179,13,contract administrator,contract administrator,kiewit infrastructure co,6/1/08,1/1/09,FALSE,214,214,,building construction,2008,male,9,9_ProjectControQualityControlPreConstruction,14,14_PreCon_ProjectControl,FALSE,,
179,12,field engineer,field engineer,kiewit infrastructure co,1/1/09,7/1/09,FALSE,181,181,0,building construction,2008,male,2,2_FieldRoute,2,2_FieldEngineer,FALSE,,
179,11,structures engineer,structures engineer,kiewit infrastructure co,7/1/09,6/1/10,FALSE,335,335,0,building construction,2008,male,,11_OtherEngineers,18,18_OtherEngineers,FALSE,,
179,10,bridge superintendent,bridge superintendent,kiewit infrastructure co,6/1/10,4/1/11,FALSE,304,304,0,building construction,2008,male,2,2_FieldRoute,4,4_Superintendent,FALSE,,
179,9,grading project engineer,grading project engineer,kiewit infrastructure co,4/1/11,10/1/11,FALSE,183,183,0,building construction,2008,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
179,8,knowledge management group manager,knowledge management group manager,kiewit infrastructure co,10/1/11,5/1/13,FALSE,578,578,0,building construction,2008,male,12,12_OtherManagers,19,19_OtherManagers,FALSE,,
179,7,lead estimator,lead estimator,kiewit infrastructure co,5/1/13,2/1/14,FALSE,304,276,0,building construction,2008,male,10,10_EstimatingRoute,16,16_SeniorEstimator,FALSE,,
179,6,project engineer,project engineer,kiewit infrastructure co,3/1/14,9/1/14,FALSE,214,184,28,building construction,2008,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
179,5,designbuild coordinator,designbuild coordinator,kiewit infrastructure co,10/1/14,3/1/15,FALSE,182,151,30,building construction,2008,male,20,20_VDC,29,29_VDC,FALSE,,
179,4,project engineer,project engineer,kiewit infrastructure co,4/1/15,6/1/16,FALSE,457,427,31,building construction,2008,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
179,3,project manager,project manager,kiewit infrastructure co,7/1/16,2/1/18,FALSE,608,580,30,building construction,2008,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
179,2,sr project manager,sr project manager,southern road  bridge,3/1/18,5/1/23,FALSE,1887,1887,28,building construction,2008,male,,8_ProjectManagementRoute,13,13_SeniorProjectManager,FALSE,,
179,1,director of contract management,director of contract management,southern road  bridge,5/1/23,7/17/25,TRUE,,808,0,building construction,2008,male,9,9_ProjectControQualityControlPreConstruction,23,23_Director,FALSE,,
180,2,operations manager,operations manager,builderscrete llc,1/1/09,6/1/10,FALSE,,516,,building construction,2008,male,1,1_FieldLabor,1,1_FieldPositions,FALSE,,
181,2,project engineer,project engineer,pc construction company,5/1/08,11/1/14,FALSE,,2375,,building construction,2008,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
182,2,senior loss control field representative,senior loss control field representative,verisk insurance solutions,5/1/13,7/1/21,FALSE,2983,2983,,building construction,2008,male,1,1_FieldLabor,1,1_FieldPositions,FALSE,,
182,1,risk consultant,risk consultant,federated insurance,7/1/21,7/17/25,TRUE,,1477,0,building construction,2008,male,17,17_Consultant,25,25_Consultant,FALSE,,
182,3,project coordinator,project coordinator,reynolds architects inc,,7/17/25,TRUE,,,,building construction,2008,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
183,9,office engineer,office engineer,hensel phelps,10/1/09,6/1/12,FALSE,974,974,,building construction,2008,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
183,8,project engineer,project engineer,hensel phelps,6/1/12,1/1/15,FALSE,944,944,0,building construction,2008,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
183,7,area superintendent,area superintendent,hensel phelps,1/1/15,1/1/18,FALSE,1127,1096,0,building construction,2008,male,2,2_FieldRoute,4,4_Superintendent,FALSE,,
183,6,business development manager,business development manager,hensel phelps,2/1/18,10/1/18,FALSE,242,242,31,building construction,2008,male,12,12_OtherManagers,19,19_OtherManagers,FALSE,,
